Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Prefix/Suffix,Tiny_URL,DNS_Record,Statistical_Report,Web_Traffic,Domain_Age,Domain_End,Subdomain_Count,Label
abc.go.com,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0
sourceforge.net,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0
olx.ua,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0
nypost.com,0,0,1,4,0,0,0,1,0,0,1,1,1,0,0
icicibank.com,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0
themeforest.net,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0
crumplarry.editorx.io,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
cf-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
Saks.kz,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
ruthpowity.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
cloudflare-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
trini7n4nd7n-nru4ndk73-curning-sotuqjsklw.pages.dev,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,1,0,1
pancakeswap.pages.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
chevy.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
surveyheart.com,0,0,0,2,0,0,0,1,0,0,0,1,1,0,1
metafb-dwnyt6x.firebaseapp.com,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
bzzrecttfii2.web.app,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
webmail-108709.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
bitly.ws,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
pub-d22b93557b3b4e19a63cbe8206f5c6e8.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,0,1,1,1,0,1
myatt-102451-101211.weebly.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
cloudflare-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1
nuestrosclientes.webcindario.com,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1
webmail-104496.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
allegrolokalnie.pl-specjalna-oferta72622.pl,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
crrapoert.web.app,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
synprotocolconnect.pages.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
themilgroup.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
sahc892190jf19y83.qlwmawjas9c02-c21-c-21r-1ca.workers.dev,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
ipfs.best-practice.se,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1
sistem-metta.start.page,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
nftstorage.link,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,1,0,1
interpreteri.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
zahradnisluzby.eu,0,0,0,4,0,0,0,0,0,0,0,1,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
ibrt-a.com,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
pub-82671c60e51c4c2da5eb16981fbbe604.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
bafkreic3q22kc74bfvphsgju7py6rdtn5iczd7f6zkh3giwf6ijppmylra.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
bafybeihor5bdnkouc2gtnibceihhbxezpo4l3nn5n6i5fywb53eftzifzi.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
edavki-refund.web.app,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
bt-105075.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
msn-azure-portal.web.app,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
ipfs.eth.aragon.network,0,0,1,3,0,0,0,0,0,0,0,1,1,0,1
ipfs.eth.aragon.network,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1
168.76.20.76,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
micro-login-file-share-view.firebaseapp.com,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
bafybeidh3wdcpsqif5e33rgmpsv55ddzsbmoretfb6beocz24c75r6czyu.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
outlook.live121.zya.me,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1
limota.vn,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1
telstra-102235.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
digjrighjuhd.onelink.me,0,0,1,2,1,0,0,0,0,0,0,0,1,1,1
attcardpdate.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
a188p5.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
pavenises.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
videotdo.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
prosxsiuser.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cirrilla-stripe-form.firebaseapp.com,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
sign-in-att-100012.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
usps-nojy.com,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
neartail.com,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1
telekominfos1.web.app,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
bafybeigpdrvwsv7nwruhqw6xxcwoxmrc6z6nmuodtut3yjsf7slrwp5lbi.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
dash-ourtime.ouath-confirmation.workers.dev,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
vappor.com,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1
freefire23.xyz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
i-o.cl,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
ipfs.eth.aragon.network,0,0,1,3,0,0,0,0,0,0,0,1,1,0,1
esunesopi.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
allegro0708.zapto.org,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
hotmail-100168.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
bafkreih3pdchkrznegi2a6wusvtowd6qqmzvpbmhfcuanatkyqngwyt7rq.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
coinvid.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1
blttkuv.blogspot.com,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
document2-be2c0.web.app,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
attnet-103975.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
sp949111.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
aol-mail-108577.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,1,0,1
t.co,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
bafybeigxh4stsitjmuxaggvi32sk2onnydidjjenbokb6rxkqzm6k5k7te.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
04d0a1ac-7db5-46f0-bf67-adbf8eff57ae.id.repl.co,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
ff.member.gareaa.io.vn,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
la-fregate.com,0,1,1,2,0,0,1,0,0,0,0,0,0,1,1
cultureshori.wikaba.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cst-installation.com,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
aol-100487.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
pub-d77ba62a8cd144888e46b43afae19955.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
schweizerpaket.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
helpid97755723849185962813.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
43.156.7.24,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1
pub-f898f0432bff42328aeb9f45cc908d18.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
delevery08.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
amazon.xrjzgc.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bafybeifunxyxuoc4ttbgnictrnb3gao7wjemcoprmab4xryselpk2ksvbq.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
sp390302.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
pub-ed983a52ec8643ed9497b18bf944377e.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
id.address-match.workers.dev,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1
bafybeiggdvzjedcftilka6vexvs4ftonjnjxbxyg7gqyetiwqo3itavvhu.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
pub-c636e9805d2e439aa893e7619a32f8ab.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
weixingxgt.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ushisc.top,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
iboysmartify.infura-ipfs.io,0,1,1,2,0,0,1,0,0,0,0,1,1,1,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
gobiernolocalactualizaciondedeclaracionjurada2023.webnode.cr,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
yuyuudtr.godaddysites.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
bafybeidsl7jbv4oarfv6xjakwniyoasdktws7pcqb65y2qvox2biacroxy.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
isxykfokg84r.martincaldeyro.com,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
outlook-103004.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
vasilybrabusterrinsulias.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
credit-agricole6.web.app,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
bafkreibb5ewosi3qvmmeg77f2tg6j5d2zhfgjqnxygwwhu5nnv7tjsk5uu.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
telstra-106415.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
speckle-sunrise-justice.glitch.me,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
mecalpeshydro.wixsite.com:443,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
MJONW.mushroomsmokeshop.com,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
mbqas.xyz,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
pub-d0a002d03d4d4468a1a3a4788d44d971.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
metafb-c7517ar.firebaseapp.com,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
ipfs.best-practice.se,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1
bafybeibfir3wwl3kou2axhj65rxe232vmc4krnkns3owvi7n62c56i2ad4.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
dgamp.ci,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1
usps.address-service.shop,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
cloudflare-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
flourishastrology.com,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
hotm.art,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1
qebirlinkunsamashpejt.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
1drv.ms,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1
prtouae.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
cf-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
bafybeibgr6jwv2vtekh5dd33c3k3zezc2vg7e3wfcdjoxuj2f5z23obsra.ipfs.cf-ipfs.com,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
yolusem-goiglecom.web.app,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
sunshinebeufn.firebaseapp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
sp868039.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
xvkhdaxxmi.duckdns.org,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
royal-mail.track-item2.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
uionlinesprofileupdate.onrender.com,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1
zuza.stefek.szczecin.pl,0,0,1,4,0,0,0,0,0,0,0,0,1,1,1
mail-100789.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
metomask2.xyz,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
att-105410.square.site,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
usoaxafps.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cloudflare-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
autogielda-brzeczynski.pl,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
josephcolarusso.yahool0gin.workers.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
aol-100428.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
metamask-wallet.ru,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
asvedole.web.app,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
fms.xqi.mybluehost.me,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1
usps.com-helpinx.com,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
raffl-e4071.firebaseapp.com,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
chrome-expensein-nkbihfbeogaeaoehlv.googls.com.ru,0,0,1,2,0,0,1,0,1,0,0,1,1,0,1
bafybeich4ji3jfjpmhcx5x53i7ms235jrl44ruqyzths4z3nm6le2qv3eq.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
validadinersclub.webcindario.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
generals-dawn-cf0d.dnayipmrindk.workers.dev,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
bafybeicwpwluoe7o776mv7akwpwuhxtcic3edqidcsijwc6m7d2loz2tai.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
bafkreicfwb7qg43l6yrbt3rxr3fvfwsnr3k5qcsnnr5vji4xzcrhnmfqem.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
bafybeicyzcbj5kdoby2foqoxgpkhsioyo3a6w5hplllou6om4gzgwcgxyq.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
mufguj.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
comprasbip.webcindario.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
petshoptiziu.com.br,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1
bafybeiemfgbrjyhtuzwqajt7dufarqehqr26ehmrfu7m5hepc764o6bfjq.ipfs.nftstorage.link,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
usaseh.top,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
btcetftoken-d.pages.dev,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
monirshouvo.github.io,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
pakket-bpost-be.firebaseapp.com,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
file-share-from-robert-folder-view.web.app,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
pushtan-i.web.app,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
titi0038.wixsite.com,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
dishaeye.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
phototan-neuregistrierung.de,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1
sp377367.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
pub-b7f794ef95d2432d94c7463dbf8b9c53.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
ipfs.best-practice.se,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1
itau-sandbox.bynder.com,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
mufgik.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
py-py-ezrn.surge.sh,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
bafkreigrmjyggm7dmiokwktgynf5wt4ymfubeld6uzfnhkqzay7hnfsqqy.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,0,1,1,1,0,1
cloudflare-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
dd.cs2trades.at,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
nftstorage.link,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
morcarl.top,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
aol-100828.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
spiky-humdrum-heaven.glitch.me,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
account.acctainfa.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
bt-internet-a95ef1.webflow.io,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
webmail-105731.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
bafybeic2pfe6l4hv3kxpxvqqiorvbjrwnzmadzenrpm7ibbtmvxhu66zya.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
cf-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
verifikasi-pengamanan-akun.weebly.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
redehapvida.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
biounpaketabc.kemdikbud.go.id,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1
pub-0ed2cf54678c464da4fec945ff68f45b.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
s.id,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1
shoucaiji.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
pub-78e63013c8044b3cb905921041e194a1.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
mebis.vuxytoxu.workers.dev,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
reagan-103185.weeblysite.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
oooon.godaddysites.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
bkjcrbkzv.web.app,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
cloudflare-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
aavestake.us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,0,1,1,1,0,1
sky-mail-108449.square.site,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
h1ovf2jt.xzoy.my.id,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
eki-co-jp-admin-index.ypcjmwu.cn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ipfs.best-practice.se,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1
gateway.lighthouse.storage,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1
protonhb.eb-sites.com,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
pub-114bf875aa3942cdae2e96c88ae4297d.r2.dev,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
shopeecoins.blogspot.com,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,1,0,1
currentlyattyahoom9.wixsite.com,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
acountverifmeta.start.page,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
aquarium-cleaning.ru,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1
cloudflare-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
bafybeidfd5ijruqbrcelzuaelrfiq2tzxqvbzn7efmuf4pgftvsomeiax4.ipfs.cf-ipfs.com,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
lnkd.in,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
using-send.web.app,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
sparkasse-pusht2.info,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1
cf-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
bafybeidddh67ap3oj5ivxmoglanwjmkrm5ixgbmdvjfnqdoxi2w4k4h3am.ipfs.cf-ipfs.com,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1
bafybeibzvfuxiqbondc655zo3luhntggq7lkolg66c6vem6lx57hheykem.ipfs.dweb.link,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
cloudflare-ipfs.com,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1
ipfs.eth.aragon.network,0,0,1,3,0,0,0,0,0,0,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1
ver-mps2023.com,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
